ts,date,dateDay,dateMonth,dateYear,dateHour,dateMinute,dateSeconds,open,close,high,low,volume
1613260800,2021-02-14 05:30:00,14,2,2021,5,30,0,225.77,213.49,230.77,208.11,1765475.48101
1613347200,2021-02-15 05:30:00,15,2,2021,5,30,0,213.47,207.83,219.99,185.31,2173405.17958
1613433600,2021-02-16 05:30:00,16,2,2021,5,30,0,208.03,210.26,222.48,200.1,1660812.39786
1613520000,2021-02-17 05:30:00,17,2,2021,5,30,0,210.23,237.49,237.75,203.37,1839179.97093
1613606400,2021-02-18 05:30:00,18,2,2021,5,30,0,237.39,226.59,239.18,221.0,1580820.71
1613692800,2021-02-19 05:30:00,19,2,2021,5,30,0,226.58,236.5,241.92,220.06,1402427.87852
1613779200,2021-02-20 05:30:00,20,2,2021,5,30,0,236.45,226.65,247.04,214.02,1701950.27455
1613865600,2021-02-21 05:30:00,21,2,2021,5,30,0,226.77,227.13,233.78,220.06,1268407.03046
1613952000,2021-02-22 05:30:00,22,2,2021,5,30,0,227.17,208.32,227.39,180.0,2556958.2216
1614038400,2021-02-23 05:30:00,23,2,2021,5,30,0,208.1,177.34,208.8,157.29,3669737.32689
1614124800,2021-02-24 05:30:00,24,2,2021,5,30,0,177.35,181.43,189.46,169.08,1827554.60176
1614211200,2021-02-25 05:30:00,25,2,2021,5,30,0,181.43,179.36,205.21,175.0,1961972.0422
1614297600,2021-02-26 05:30:00,26,2,2021,5,30,0,179.36,170.25,182.86,162.74,2180233.25143
1614384000,2021-02-27 05:30:00,27,2,2021,5,30,0,170.2,171.76,180.48,167.13,1113606.4401
1614470400,2021-02-28 05:30:00,28,2,2021,5,30,0,171.75,165.22,173.42,152.88,1682228.22219
1614556800,2021-03-01 05:30:00,1,3,2021,5,30,0,165.27,175.89,176.46,163.3,1216268.49518
1614643200,2021-03-02 05:30:00,2,3,2021,5,30,0,175.9,179.08,185.32,170.69,1441741.00235
1614729600,2021-03-03 05:30:00,3,3,2021,5,30,0,179.06,187.64,196.49,176.79,1873295.01116
1614816000,2021-03-04 05:30:00,4,3,2021,5,30,0,187.7,180.67,194.4,176.83,1485337.09208
1614902400,2021-03-05 05:30:00,5,3,2021,5,30,0,180.66,180.23,183.57,168.5,1182501.69882
1614988800,2021-03-06 05:30:00,6,3,2021,5,30,0,180.21,182.85,184.67,174.68,935959.9679
1615075200,2021-03-07 05:30:00,7,3,2021,5,30,0,182.86,190.75,192.24,182.25,820418.23901
1615161600,2021-03-08 05:30:00,8,3,2021,5,30,0,190.75,191.85,195.28,179.58,1171979.04352
1615248000,2021-03-09 05:30:00,9,3,2021,5,30,0,191.86,203.81,205.0,188.92,1279698.49896
1615334400,2021-03-10 05:30:00,10,3,2021,5,30,0,203.8,200.29,208.0,191.47,1422079.58464
1615420800,2021-03-11 05:30:00,11,3,2021,5,30,0,200.29,201.36,203.54,191.03,981380.1209
1615507200,2021-03-12 05:30:00,12,3,2021,5,30,0,201.37,220.84,224.23,198.41,2081683.73697
1615593600,2021-03-13 05:30:00,13,3,2021,5,30,0,220.8,226.06,230.23,212.7,1330663.68103
1615680000,2021-03-14 05:30:00,14,3,2021,5,30,0,226.08,213.94,228.12,213.84,806542.74173
1615766400,2021-03-15 05:30:00,15,3,2021,5,30,0,214.0,200.59,222.58,197.56,1413381.72445
1615852800,2021-03-16 05:30:00,16,3,2021,5,30,0,200.59,201.6,205.53,191.15,1063051.80222
1615939200,2021-03-17 05:30:00,17,3,2021,5,30,0,201.61,205.98,206.94,194.13,885644.66746
1616025600,2021-03-18 05:30:00,18,3,2021,5,30,0,205.96,199.7,208.25,199.13,774419.42586
1616112000,2021-03-19 05:30:00,19,3,2021,5,30,0,199.72,199.96,205.0,195.81,536877.41275
1616198400,2021-03-20 05:30:00,20,3,2021,5,30,0,199.96,200.17,206.1,198.82,473637.43878
1616284800,2021-03-21 05:30:00,21,3,2021,5,30,0,200.16,195.31,202.0,192.0,581731.80679
1616371200,2021-03-22 05:30:00,22,3,2021,5,30,0,195.33,185.67,199.0,184.42,725506.72916
1616457600,2021-03-23 05:30:00,23,3,2021,5,30,0,185.69,185.83,189.44,181.12,638849.27686
1616544000,2021-03-24 05:30:00,24,3,2021,5,30,0,185.82,176.05,197.17,172.0,1189902.97985
1616630400,2021-03-25 05:30:00,25,3,2021,5,30,0,176.05,171.53,179.03,167.86,956666.86464
1616716800,2021-03-26 05:30:00,26,3,2021,5,30,0,171.53,183.45,183.82,171.44,721838.20194
1616803200,2021-03-27 05:30:00,27,3,2021,5,30,0,183.44,184.06,186.12,177.75,475886.83873
1616889600,2021-03-28 05:30:00,28,3,2021,5,30,0,184.06,184.24,187.29,180.0,380545.16211
1616976000,2021-03-29 05:30:00,29,3,2021,5,30,0,184.22,193.73,197.6,182.45,904774.30423
1617062400,2021-03-30 05:30:00,30,3,2021,5,30,0,193.73,195.74,200.09,190.34,932290.6498
1617148800,2021-03-31 05:30:00,31,3,2021,5,30,0,195.71,196.7,198.99,187.0,698229.63786
1617235200,2021-04-01 05:30:00,1,4,2021,5,30,0,196.69,202.86,205.0,194.0,876741.40869
1617321600,2021-04-02 05:30:00,2,4,2021,5,30,0,202.87,211.46,213.77,200.78,942970.73038
1617408000,2021-04-03 05:30:00,3,4,2021,5,30,0,211.44,195.23,217.97,194.85,956126.60492
1617494400,2021-04-04 05:30:00,4,4,2021,5,30,0,195.17,202.21,204.92,192.22,565154.10714
1617580800,2021-04-05 05:30:00,5,4,2021,5,30,0,202.24,221.48,225.47,198.07,1329743.7613
1617667200,2021-04-06 05:30:00,6,4,2021,5,30,0,221.48,237.04,244.59,212.97,2444849.53403
1617753600,2021-04-07 05:30:00,7,4,2021,5,30,0,236.96,219.05,242.99,210.77,2263475.4652
1617840000,2021-04-08 05:30:00,8,4,2021,5,30,0,219.22,226.11,228.21,216.89,1074942.89645
1617926400,2021-04-09 05:30:00,9,4,2021,5,30,0,226.17,221.12,228.99,218.72,688918.8215
1618012800,2021-04-10 05:30:00,10,4,2021,5,30,0,221.13,256.34,257.0,219.16,1859281.88304
1618099200,2021-04-11 05:30:00,11,4,2021,5,30,0,256.55,252.31,263.62,244.77,1890765.80129
1618185600,2021-04-12 05:30:00,12,4,2021,5,30,0,252.35,244.42,259.94,240.01,1370860.1631
1618272000,2021-04-13 05:30:00,13,4,2021,5,30,0,244.44,267.59,273.54,244.36,1931888.55344
1618358400,2021-04-14 05:30:00,14,4,2021,5,30,0,267.61,278.86,283.0,255.0,1989435.79148
1618444800,2021-04-15 05:30:00,15,4,2021,5,30,0,278.8,285.63,290.9,266.0,1409760.53776
1618531200,2021-04-16 05:30:00,16,4,2021,5,30,0,285.64,308.43,317.09,265.5,3150447.99928
1618617600,2021-04-17 05:30:00,17,4,2021,5,30,0,308.39,300.86,335.69,296.75,2574519.6355
1618704000,2021-04-18 05:30:00,18,4,2021,5,30,0,300.87,273.36,304.83,231.1,3346589.56812
1618790400,2021-04-19 05:30:00,19,4,2021,5,30,0,273.35,261.38,284.39,250.21,1973511.87573
1618876800,2021-04-20 05:30:00,20,4,2021,5,30,0,261.47,260.68,272.8,234.31,2111225.32553
1618963200,2021-04-21 05:30:00,21,4,2021,5,30,0,260.73,257.69,277.0,250.75,1841080.20554
1619049600,2021-04-22 05:30:00,22,4,2021,5,30,0,257.63,252.5,289.61,239.0,2858792.51437
1619136000,2021-04-23 05:30:00,23,4,2021,5,30,0,252.6,241.31,257.15,206.89,2866031.89172
1619222400,2021-04-24 05:30:00,24,4,2021,5,30,0,241.31,224.75,241.41,220.34,1152968.01885
1619308800,2021-04-25 05:30:00,25,4,2021,5,30,0,224.76,223.88,235.8,210.73,928460.2198
1619395200,2021-04-26 05:30:00,26,4,2021,5,30,0,223.9,247.42,248.2,221.24,1236470.27391
1619481600,2021-04-27 05:30:00,27,4,2021,5,30,0,247.4,259.77,263.15,243.63,1114182.69248
1619568000,2021-04-28 05:30:00,28,4,2021,5,30,0,259.77,258.51,266.94,247.58,1014038.43734
1619654400,2021-04-29 05:30:00,29,4,2021,5,30,0,258.5,255.31,262.89,248.16,877558.7853
1619740800,2021-04-30 05:30:00,30,4,2021,5,30,0,255.31,271.13,273.58,252.61,1037748.69625
1619827200,2021-05-01 05:30:00,1,5,2021,5,30,0,271.14,276.78,278.58,265.9,759685.23196
1619913600,2021-05-02 05:30:00,2,5,2021,5,30,0,276.77,268.88,277.47,264.7,656429.21428
1620000000,2021-05-03 05:30:00,3,5,2021,5,30,0,268.83,294.87,299.72,268.44,1427253.57143
1620086400,2021-05-04 05:30:00,4,5,2021,5,30,0,294.73,305.23,327.68,270.0,3939316.56899
1620172800,2021-05-05 05:30:00,5,5,2021,5,30,0,305.24,356.04,360.0,300.52,3748897.98686
1620259200,2021-05-06 05:30:00,6,5,2021,5,30,0,356.03,354.67,364.93,318.0,2752093.00755
1620345600,2021-05-07 05:30:00,7,5,2021,5,30,0,354.52,344.89,374.5,333.33,2822668.46597
1620432000,2021-05-08 05:30:00,8,5,2021,5,30,0,344.89,347.1,356.68,334.0,1327716.1907
1620518400,2021-05-09 05:30:00,9,5,2021,5,30,0,347.17,387.8,389.0,333.51,2292100.05852
1620604800,2021-05-10 05:30:00,10,5,2021,5,30,0,387.77,358.89,413.49,333.68,3830553.73813
1620691200,2021-05-11 05:30:00,11,5,2021,5,30,0,358.93,377.6,379.72,345.0,2031121.35038
1620777600,2021-05-12 05:30:00,12,5,2021,5,30,0,377.8,310.4,394.37,301.0,2537826.91562
1620864000,2021-05-13 05:30:00,13,5,2021,5,30,0,310.4,317.95,332.73,291.0,2979065.55728
1620950400,2021-05-14 05:30:00,14,5,2021,5,30,0,317.95,326.23,338.85,307.96,1482325.51445
1621036800,2021-05-15 05:30:00,15,5,2021,5,30,0,326.24,300.3,332.0,296.17,1486176.50537
1621123200,2021-05-16 05:30:00,16,5,2021,5,30,0,300.22,295.89,323.95,279.66,1693568.12752
1621209600,2021-05-17 05:30:00,17,5,2021,5,30,0,295.89,281.53,296.34,261.27,2079261.84526
1621296000,2021-05-18 05:30:00,18,5,2021,5,30,0,281.38,293.98,317.97,278.32,2558765.69804
1621382400,2021-05-19 05:30:00,19,5,2021,5,30,0,293.98,185.93,300.31,147.0,6731555.34383
1621468800,2021-05-20 05:30:00,20,5,2021,5,30,0,186.31,210.74,225.0,166.45,4269465.92695
1621555200,2021-05-21 05:30:00,21,5,2021,5,30,0,210.66,179.97,219.12,156.56,2998819.79591
1621641600,2021-05-22 05:30:00,22,5,2021,5,30,0,179.97,169.32,184.44,161.61,1983438.52337
